鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
大安區,房地(土地+建物),臺北市大安區雲和街９９巷３號二樓,21.8,住,,,1110811,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700408,80.28,3,2,1,有,無,17000000,211759,,0.0,0,陽台外推；,RPSNMLMKQHHGFFA97DA,68.9,0.0,11.38,無,
士林區,房地(土地+建物),臺北市士林區中正路２１２巷６弄７號二樓,14.08,商,,,1110820,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790829,39.31,3,2,2,有,有,8000000,203511,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJRHHGFEA57DA,35.57,0.0,3.74,無,
士林區,房地(土地+建物),臺北市士林區美崙街１０４號二樓,18.34,住,,,1110820,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0691001,122.34,3,2,2,有,無,18500000,151218,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPKRHHGFEA97DA,84.3,0.0,24.21,有,
北投區,房地(土地+建物),臺北市北投區中山北路七段２１９巷３弄１５１號七樓,25.11,住,,,1110814,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731227,123.81,3,2,2,有,有,17500000,141346,,0.0,0,,RPVNMLPKRHHGFEA58DA,96.2,12.09,9.64,有,
松山區,房地(土地+建物),臺北市松山區新東街２０巷２８號三樓,45.75,都市：其他:住宅用地(民生社區特定專用區)。,,,1110805,土地2建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641013,128.68,3,2,2,有,無,26300000,204383,,0.0,0,,RPROMLQKRHHGFDA28DA,128.68,0.0,0.0,無,
松山區,房地(土地+建物),臺北市松山區饒河街１９９號四樓之６,8.78,商,,,1110820,土地1建物1車位0,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1071003,121.38999999999999,3,2,2,有,有,27600000,227366,,0.0,0,,RPSNMLMJRHHGFDA77DA,72.73,3.7,8.98,有,
信義區,房地(土地+建物)+車位,臺北市信義區基隆路二段１４５號八樓,10.93,商,,,1110805,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800701,141.66,0,0,0,無,有,26950000,190244,升降機械,0.0,0,,RPQPMLPJRHHGFDA08DA,123.83,0.61,4.69,有,
松山區,房地(土地+建物),臺北市松山區復興北路１０１號八樓之５,5.18,商,,,1110824,土地4建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750106,53.4,0,0,0,無,有,15340000,287266,,0.0,0,,RPWOMLRJRHHGFDA78DA,39.08,0.0,0.0,有,
中山區,房地(土地+建物),臺北市中山區中山北路二段６２巷３５號五樓之２,7.79,商,,,1110816,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070726,46.17,1,1,1,有,無,13000000,281568,,0.0,0,,RPXOMLMKRHHGFCA38DA,18.1,0.0,8.56,有,
內湖區,房地(土地+建物),臺北市內湖區陽光街２１８號三樓,39.72,住,,,1110811,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730131,105.92999999999999,3,2,1,有,有,19380000,182951,,0.0,0,陽台外推；其他增建；,RPOOMLLMQHHGFCA47DA,71.56,0.0,7.13,有,
萬華區,房地(土地+建物),臺北市萬華區中華路一段８０號十一樓之２,1.79,商,,,1110828,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0700716,17.21,1,1,1,有,有,3790000,220221,,0.0,0,,RPSNMLMKRHHGFBA67DA,13.71,0.0,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區環河南路一段７１號二樓之１２,11.15,商,,,1110803,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660829,44.099999999999994,1,1,1,有,有,4800000,108844,,0.0,0,,RPQOMLQKRHHGFBA97DA,32.05,0.0,3.85,有,
萬華區,房地(土地+建物),臺北市萬華區華西街１７之２號,27.67,商,,,1110804,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),,加強磚造,,69.23,3,1,1,有,無,7850000,113390,,0.0,0,其他增建；,RPWOMLOLQHHGFBA38DA,69.23,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區下崙路１１巷１７號二樓,32.31,住,,,1110813,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060104,133.65,3,2,2,有,有,22510000,168425,,0.0,0,,RPOOMLOKRHHGFAA47DA,72.73,5.63,7.22,有,094
文山區,房地(土地+建物),臺北市文山區辛亥路七段５７巷７號三樓,42.38,住,,,1110820,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,111.3,3,2,2,有,無,15200000,136568,,0.0,0,,RPSNMLKMQHHGFAA47DA,111.3,0.0,0.0,無,
文山區,房地(土地+建物),臺北市文山區辛亥路四段２１巷１４號十六樓,23.66,住,,,1110814,土地4建物1車位0,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,65.36,2,1,1,有,有,12500000,191248,,0.0,0,其他增建；,RPQOMLKMQHHGFAA37DA,49.52,0.47,3.4,有,095
文山區,房地(土地+建物),臺北市文山區景興路１５３巷１７號二樓之３,13.87,住,,,1110814,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830317,72.82,2,2,1,有,有,14880000,204339,,0.0,0,花台陽台外推；其他增建；,RPPOMLQLQHHGFAA77DA,43.97,2.33,2.43,有,096
中正區,房地(土地+建物),臺北市中正區中華路二段１７５巷３號二樓,15.07,住,,,1110813,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690905,54.35,2,1,1,有,無,11300000,207912,,0.0,0,陽台外推；,RPPOMLOLQHHGFAA57DA,45.47,0.0,8.88,無,
中正區,房地(土地+建物),臺北市中正區南昌路二段１１２號四樓之３,4.6,商,,,1110818,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0851127,68.06,1,2,1,有,有,15200000,223332,,0.0,0,陽台外推；夾層；,RPPNMLSKRHHGFAA87DA,35.07,0.0,9.62,有,
萬華區,房地(土地+建物),臺北市萬華區成都路８１號十三樓之１６,3.28,商,,,1110809,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),其他,見使用執照,0911224,36.010000000000005,0,1,1,有,有,7160000,198834,,0.0,0,,RPSPMLKMQHHGFBA77DA,20.1,0.0,3.7,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區康定路１０５號二十樓之７,5.2,商,,,1110806,土地1建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1050331,105.25,2,1,1,有,有,17000000,202655,坡道平面,33.7,2500000,,RPPNMLSKRHHGFBA97DA,40.7,1.28,5.23,有,
萬華區,房地(土地+建物),臺北市萬華區西寧南路３０７號十一樓,5.95,商,,,1110817,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050701,71.59,1,1,1,有,有,15350000,214415,,0.0,0,其他增建；,RPXOMLOKRHHGFBA48DA,36.09,2.91,3.3,有,
萬華區,房地(土地+建物),臺北市萬華區西寧南路３６號六樓之６７,4.44,商,,,1110814,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),商業用,預力混凝土造,0671215,39.28,0,0,0,無,有,5350000,136202,,0.0,0,,RPTNMLPKRHHGFBA08DA,30.69,0.0,0.0,有,
內湖區,房地(土地+建物),臺北市內湖區文德路１００號五樓,13.99,住,,,1110813,土地2建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850206,65.42,2,2,1,有,有,16000000,244574,,0.0,0,夾層；,RPXOMLLMQHHGFCA38DA,43.47,1.53,5.17,有,
中山區,房地(土地+建物),臺北市中山區松江路４５巷４１號四樓,18.2,商,,,1110814,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690703,75.38,2,2,1,有,無,14700000,195012,,0.0,0,其他增建；,RPOQMLKMQHHGFCA57DA,60.69,0.0,10.92,無,
中山區,房地(土地+建物),臺北市中山區新生北路二段３６號十五樓之１,6.07,商,,,1110813,土地1建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,61.71,2,1,1,有,有,14150000,229298,,0.0,0,陽台外推；,RPROMLPKRHHGFCA08DA,37.58,1.31,7.06,有,
內湖區,房地(土地+建物),臺北市內湖區星雲街２１０巷２８號五樓,11.48,住,,,1110813,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020911,52.339999999999996,0,2,1,有,有,14450000,276079,,0.0,0,其他增建；,RPVQMLMJRHHGFCA28DA,33.41,2.35,0.0,有,
中山區,房地(土地+建物),臺北市中山區德惠街８號十樓之６,1.81,商,,,1110814,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0951113,38.14,1,1,1,有,有,8100000,212375,,0.0,0,陽台外推；夾層；其他增建；,RPXQMLRJRHHGFCA98DA,10.83,0.51,11.15,有,
士林區,房地(土地+建物),臺北市士林區福華路２８３號四樓,31.59,住,,,1110817,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680116,109.58,3,2,2,有,無,22380000,204234,,0.0,0,陽台外移、陽台加窗其他增建；,RPWPMLRKQHHGFEA98DA,97.48,0.0,12.1,無,
南港區,房地(土地+建物),臺北市南港區重陽路１２５巷３６弄１０號四樓,13.39,住,,,1110817,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961008,56.25,1,1,1,有,有,12100000,215111,,0.0,0,陽台外推；夾層；,RPOOMLOKRHHGFDA77DA,29.34,0.0,6.35,有,
松山區,房地(土地+建物),臺北市松山區民生東路五段１５３號八樓之６,4.49,商,,,1110827,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0720129,52.44,0,0,0,無,有,11200000,213577,,0.0,0,,RPRPMLPKRHHGFDA28DA,40.64,0.0,3.6,有,
士林區,房地(土地+建物),臺北市士林區中正路７１９號二樓之１,11.07,住,,,1110812,土地2建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930518,81.02000000000001,3,2,1,有,有,12680000,156505,,0.0,0,陽台加窗、機房加蓋陽台外推；其他增建；,RPWNMLQKRHHGFEA78DA,51.29,0.0,2.91,有,
北投區,房地(土地+建物),臺北市北投區自強街３１巷１１號四樓,41.25,住,,,1110808,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640901,115.54,3,2,2,有,無,14320000,123940,,0.0,0,頂樓加蓋；,RPWPMLOKRHHGFEA78DA,99.75,0.0,15.79,無,
文山區,房地(土地+建物),臺北市文山區木柵路一段５９巷４８號四樓,17.1,住,,,1110823,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.48,2,1,1,有,無,8380000,124185,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTKRHHGFAA28EA,52.75,0.0,5.07,無,
中山區,房地(土地+建物),臺北市中山區林森北路５３６號六樓之４,4.04,商,,,1110805,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940826,43.95,2,1,1,有,有,11600000,263936,,0.0,0,夾層；,RPPPMLPKRHHGFCA08EA,22.58,0.31,3.13,有,
中山區,房地(土地+建物),臺北市中山區新生北路三段５８號二樓之３,6.06,商,,,1110809,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0711209,49.1,3,1,1,有,有,7500000,152749,,0.0,0,,RPRPMLQKRHHGFCA38EA,36.61,0.0,3.53,有,
中山區,房地(土地+建物),臺北市中山區民生東路一段２６號五樓之８,3.56,商,,,1110816,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0951012,32.62,1,1,1,有,有,10500000,321888,,0.0,0,陽台外推；夾層；,RPVNMLTKRHHGFCA88EA,18.14,0.0,3.76,有,
大安區,房地(土地+建物),臺北市大安區和平東路三段１巷７２弄５號十一樓,16.62,住,,,1110827,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740522,86.8,2,2,1,有,有,23100000,266129,,0.0,0,,RPTOMLPKRHHGFFA68EA,63.19,1.56,5.99,有,
文山區,房地(土地+建物),臺北市文山區景明街１號四樓,36.75,住,,,1110716,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670202,98.86,2,2,1,有,無,17600000,178030,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPVNMLMLQHHGFAA87DA,70.55,0.0,28.31,無,
文山區,房地(土地+建物),臺北市文山區景華街１２１巷１５弄１４號二樓,32.69,住,,,1110718,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640721,91.93,3,2,1,有,無,15300000,166431,,0.0,0,其他增建；,RPPPMLRJRHHGFAA87DA,91.93,0.0,0.0,無,
大同區,房地(土地+建物)+車位,臺北市大同區延平北路二段８８號六樓,23.95,都市：其他:特定專用區(供一般商業使用)。,,,1110707,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0980901,296.68,4,2,2,有,有,51000000,171902,坡道平面,79.5,0,陽台外推；其他增建；,RPPOMLSKQHHGFBA97DA,134.65,11.11,15.02,有,
萬華區,房地(土地+建物),臺北市萬華區國興路１６號九樓,16.78,住,,,1110710,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680403,59.84,2,2,1,有,有,10400000,173797,,0.0,0,陽台外推；其他增建；,RPTOMLTKQHHGFBA48DA,52.57,0.0,7.27,有,
中山區,房地(土地+建物),臺北市中山區松江路２８號四樓之８,3.37,商,,,1110711,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760728,41.56,0,1,1,有,有,9500000,228585,,0.0,0,其他增建；,RPQQMLMLPHHGFCA77DA,28.36,2.21,0.0,有,097
中山區,房地(土地+建物),臺北市中山區復興北路４０２巷２６號七樓,23.61,住,,,1110703,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730214,100.64,3,2,2,有,有,24680000,245231,,0.0,0,其他增建；,RPXOMLSLPHHGFCA88DA,59.45,27.84,0.0,有,
中山區,房地(土地+建物),臺北市中山區合江街１１６巷２３號五樓,18.04,住,,,1110712,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0660704,95.67,3,2,2,有,無,19160000,200272,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPRPMLTLQHHGFCA58DA,82.12,0.0,13.55,無,098
內湖區,房地(土地+建物),臺北市內湖區內湖路二段３５２號五樓之５,7.14,商,,,1110714,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941025,62.6,1,1,1,有,有,11100000,177316,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPJRHHGFCA28DA,45.33,2.13,0.0,有,099
中山區,房地(土地+建物),臺北市中山區中山北路二段１１６巷２３號二樓,23.5,住,,,1110724,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660606,72.82,3,1,1,有,無,15350000,210794,,0.0,0,陽台外推；,RPUPMLQJRHHGFCA48DA,58.04,0.0,14.78,無,100
內湖區,房地(土地+建物),臺北市內湖區康樂街７２巷１５之１號三樓,23.14,住,,,1110728,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731115,84.63000000000001,3,2,2,有,無,13350000,157745,,0.0,0,,RPVPMLQJRHHGFCA58DA,70.65,0.0,7.72,無,
內湖區,房地(土地+建物),臺北市內湖區康寧路三段７５巷１８６弄９７號二樓,79.9,住,,,1110731,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900817,146.01,3,2,2,有,有,23700000,162318,,0.0,0,陽台外推；,RPOQMLQJRHHGFCA97DA,82.99,2.59,11.58,有,
中山區,房地(土地+建物),臺北市中山區雙城街２８巷３號十一樓之３,5.25,商,,,1110716,土地2建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0790822,42.41,1,1,1,有,有,10000000,235793,,0.0,0,陽台外推；,RPQOMLRJRHHGFCA08DA,28.25,0.49,1.74,有,101
信義區,房地(土地+建物),臺北市信義區吳興街２８４巷３９弄１１號五樓,31.42,住,,,1110710,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730810,103.53,7,1,3,有,無,18250000,176277,,0.0,0,頂樓加蓋；,RPWOMLPKQHHGFDA58DA,86.64,0.0,8.48,無,
信義區,房地(土地+建物),臺北市信義區林口街６６巷１８號二樓,33.25,住,,,1110728,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590123,67.65,2,2,1,有,無,17080000,252476,,0.0,0,其他增建；,RPOOMLTKQHHGFDA18DA,67.65,0.0,0.0,無,
南港區,房地(土地+建物),臺北市南港區合順街８巷３弄３５號,22.5,住,,,1110717,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,77.0,3,2,1,有,無,12000000,155844,,0.0,0,其他增建；,RPUOMLPLQHHGFDA48DA,77.0,0.0,0.0,無,
士林區,房地(土地+建物),臺北市士林區德行東路２３３號四樓之１,25.65,住,,,1110704,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670707,140.98,4,1,2,有,有,22000000,156051,,0.0,0,,RPPNMLQJRHHGFEA97DA,110.94,0.0,8.69,有,
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段３５巷８號五樓,29.35,住,,,1110725,土地1建物1車位3,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051003,293.67,3,2,2,有,有,70300000,239384,坡道平面,97.74,0,,RPXOMLQJRHHGFEA88DA,110.95,11.52,8.46,有,102
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路一段１３８號十三樓之２,12.93,住,,,1110730,土地2建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090909,205.56,3,2,2,有,有,89600000,496307,坡道平面,32.28,3600000,交易總價:89600000元整。房屋價格:86000000元整。土地價格:60200000元整；建物價格:25800000元整車位價格:3600000元整。車位土地價格:2520000元整；車位建物價格:1080000元整坡道平面車位於地下第五層,RPWNMLKMQHHGFFA38DA,103.11,5.78,7.06,有,
大安區,房地(土地+建物),臺北市大安區東豐街５２號五樓,52.36,住,,,1110708,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0620118,238.9,5,3,3,有,有,81000000,339054,,0.0,0,陽台外推；,RPSOMLQJRHHGFFA48DA,206.01,0.0,32.89,有,103
大安區,房地(土地+建物),臺北市大安區延吉街７０巷２弄１６之３號,25.25,住,,,1110728,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601208,81.59,3,2,2,有,無,23400000,286800,,0.0,0,,RPSPMLRJRHHGFFA68DA,68.7,0.0,12.89,無,104
南港區,土地,南港段二小段223地號,35.06,商,,,1110727,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18200000,519110,,0.0,0,未登記建物；,RPUOMLQJRHHGFDA58EA,0.0,0.0,0.0,無,105
南港區,土地,南港段二小段223地號,51.0,商,,,1110720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23000000,450980,,0.0,0,未登記建物；,RPVOMLQJRHHGFDA68EA,0.0,0.0,0.0,無,105
信義區,房地(土地+建物),臺北市信義區崇德街１２２號六樓,23.88,住,,,1110726,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0771128,128.66,3,2,2,有,有,27000000,209855,,0.0,0,,RPSRMLLJQHHGFDA08EA,97.07,0.0,12.11,有,
大安區,房地(土地+建物),臺北市大安區復興南路二段７８巷３０弄７號十五樓,21.79,住,,,1110724,土地1建物1車位0,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761105,132.88,3,2,2,有,有,43500000,327363,,0.0,0,其他增建；,RPTNMLNKPHHGFFA18EA,89.4,0.94,13.18,有,
大安區,房地(土地+建物),臺北市大安區大安路一段１６巷７之１號二樓,15.86,住,,,1110727,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730216,79.1,3,2,1,有,有,8357005,105651,,0.0,0,祖孫關係親友、員工、共有人或其他特殊關係間之交易；,RPXNMLSJRHHGFFA56EA,62.77,0.0,5.64,有,
松山區,房地(土地+建物),臺北市松山區八德路三段１５５巷４弄８號,34.88,商,,,1110724,土地2建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,107.96,3,1,2,有,無,31280000,289737,,0.0,0,,RPWOMLSJRHHGFDA98EA,107.96,0.0,0.0,無,
中山區,房地(土地+建物),臺北市中山區林森北路８５巷５６號五樓之１,26.53,商,,,1110728,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0621203,126.2,3,2,2,有,有,22000000,174326,,0.0,0,陽台外推；其他增建；,RPRPMLSJRHHGFCA48EA,107.25,0.0,18.95,有,
大安區,房地(土地+建物),臺北市大安區四維路１７０巷３６號六樓之１１,7.69,住,,,1110729,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980115,40.72,1,1,1,有,有,13350000,327849,,0.0,0,夾層；其他增建；,RPRNMLRKQHHGFFA38DA,21.38,2.31,2.67,有,107
大安區,房地(土地+建物),臺北市大安區仁愛路四段１１０號七樓之２,13.5,住,,,1110726,土地2建物1車位0,七層，陽臺,十五層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0620813,128.17000000000002,3,2,2,有,有,46130000,359913,,0.0,0,陽台外推；,RPSOMLRKQHHGFFA58DA,121.34,0.0,0.0,有,108
大安區,房地(土地+建物),臺北市大安區信義路三段１３４巷５０號十三樓,21.13,住,,,1110730,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750415,108.05,3,2,2,有,有,32700000,302638,,0.0,0,陽台外推；其他增建；,RPOQMLOLQHHGFFA18DA,74.74,0.55,10.59,有,109
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段３５巷１８號九樓,44.36,住,,,1110722,土地1建物1車位4,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1051003,432.78,3,4,2,有,有,110000000,254171,坡道平面,130.32,0,,RPQOMLPJRHHGFEA08DA,171.06,15.06,12.36,有,110
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段３５巷２０號,11.59,住,,,1110717,土地1建物1車位1,一層,二十一層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,1051003,97.68,0,0,0,無,無,34580000,354013,坡道平面,32.59,0,,RPUPMLPJQHHGFEA48DA,51.86,0.0,0.0,有,
士林區,車位,臺北市士林區中山北路七段８１巷７號房屋地下三層,4.58,住,,,1110711,土地1建物1車位1,地下三層,十九層,其他,防空避難室兼停車場,鋼筋混凝土造,0811124,29.92,0,0,0,有,有,2800000,,坡道平面,29.93,2800000,僅車位交易；,RPPNMLPLQHHGFEA97DA,0.0,0.0,0.0,無,111
松山區,房地(土地+建物),臺北市松山區民生東路五段１５１號四樓之７,4.49,商,,,1110728,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720129,51.52,0,0,0,無,有,11150000,216421,,0.0,0,,RPSNMLSJRHHGFDA38DA,39.92,0.0,3.6,有,112
松山區,房地(土地+建物),臺北市松山區新東街１６巷１號四樓,43.5,都市：其他:住宅用地(民生社區特定專用區)。,,,1110704,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620122,115.73,3,2,2,有,無,22000000,190098,,0.0,0,,RPTOMLQJRHHGFDA38DA,107.24,0.0,8.49,無,
信義區,房地(土地+建物),臺北市信義區松仁路２８１巷３２號三樓,33.5,住,,,1110710,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,88.16,3,2,1,有,無,19110000,216765,,0.0,0,,RPVUMLOLQHHGFDA09DA,88.16,0.0,0.0,無,
南港區,房地(土地+建物)+車位,臺北市南港區成福路１９４巷６號七樓之３,11.58,住,,,1110730,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030314,71.31,1,1,1,有,有,16500000,231384,塔式車位,0.0,1800000,車位面積無法概算夾層；其他增建；,RPVNMLOLQHHGFDA38DA,28.92,6.74,2.84,有,113
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１９１巷６２弄２６號五樓,84.36,住,,,1110704,土地1建物1車位1,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0991103,201.99,3,2,2,有,有,45300000,246150,坡道平面,27.3,2300000,,RPRQMLLJRHHGFCA77DA,109.56,13.14,6.91,無,114
中山區,房地(土地+建物),臺北市中山區新生北路二段３６號五樓之４,6.53,商,,,1110724,土地1建物1車位0,五層,十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850718,66.85,2,1,1,有,有,15600000,233358,,0.0,0,鐵窗,RPUOMLNLQHHGFCA18DA,40.25,2.7,7.02,有,115
內湖區,房地(土地+建物),臺北市內湖區金湖路３４７巷１２３弄１７號,103.95,住,,,1110723,土地1建物1車位0,全,四層,透天厝,其他,鋼筋混凝土造,0870728,186.1,4,2,3,有,有,45500000,244492,,0.0,0,陽台外推；其他增建；,RPXNMLTKQHHGFCA88DA,152.7,9.96,19.77,無,116
中山區,房地(土地+建物),臺北市中山區新生北路二段３８號九樓之６,6.07,商,,,1110722,土地1建物1車位0,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,61.69,1,1,1,有,有,13000000,210731,,0.0,0,陽台外推；,RPSPMLPKQHHGFCA18DA,37.57,1.3,7.06,有,
